,targetname,datetime_str,datetime_jd,M1,solar_presence,k1,flags,RA,DEC,RA_app,DEC_app,RA_rate,DEC_rate,AZ,EL,AZ_rate,EL_rate,sat_X,sat_Y,sat_PANG,siderealtime,airmass,magextinct,Tmag,Nmag,illumination,illum_defect,sat_sep,sat_vis,ang_width,PDObsLon,PDObsLat,PDSunLon,PDSunLat,SubSol_ang,SubSol_dist,NPole_ang,NPole_dist,EclLon,EclLat,r,r_rate,delta,delta_rate,lighttime,vel_sun,vel_obs,elong,elongFlag,alpha,lunar_elong,lunar_illum,sat_alpha,sunTargetPA,velocityPA,OrbPlaneAng,constellation,TDB-UT,ObsEclLon,ObsEclLat,NPole_RA,NPole_DEC,GlxLon,GlxLat,solartime,earth_lighttime,RA_3sigma,DEC_3sigma,SMAA_3sigma,SMIA_3sigma,Theta_3sigma,Area_3sigma,RSS_3sigma,r_3sigma,r_rate_3sigma,SBand_3sigma,XBand_3sigma,DoppDelay_3sigma,true_anom,hour_angle,alpha_true,PABLon,PABLat
529,Garradd (C/2009 P1),2012-Mar-05 04:10,2455991.673611111,8.8,*,4.5,,218.66833,68.85105,218.72297,68.79231,-181.237,82.45742,332.406114,39.004115,137.0,-299.66,-456410.79,268941.113,342.39,20.9622599033,1.586,0.227,10.501,,92.94352,,390075.8,*,,,,,,56.29,0.0,,,160.4143,40.6362,1.837724381866,12.2900994,1.2659708639775,0.2017129,10.52875862,31.0812002,50.7837021,108.3544,/L,30.8098,77.9,87.097,40.8472,236.399,82.283,-14.14719,UMi,66.185437,149.9645555,70.9733837,,,109.953209,45.591843,9.8834581912,0.000354,0.092,0.087,0.093,0.086,-22.921,0.0250812,0.127,163.099,1.2e-05,0.4,1.44,0.001088,46.5594,6.380728262,30.81,157.2218,55.903
530,Garradd (C/2009 P1),2012-Mar-05 04:20,2455991.680555556,8.8,*,4.5,,218.6451,68.85489,218.69977,68.79613,-181.221,82.38902,332.911839,38.178776,147.57,-294.53,-456518.94,268945.197,342.399,21.129382885,1.614,0.232,10.501,,92.94429,,390091.0,*,,,,,,56.26,0.0,,,160.4126,40.6329,1.837773675829,12.2908245,1.26597168864438,0.209473,10.52876548,31.0807835,50.7727767,108.3586,/L,30.8081,77.8,87.1629,40.8447,236.368,82.262,-14.15226,UMi,66.185437,149.9455246,70.9665654,,,109.96622,45.593293,10.0501555966,0.000354,0.092,0.087,0.093,0.086,-22.909,0.025082,0.127,163.0956,1.2e-05,0.4,1.44,0.001088,46.5629,6.549398008,30.8083,157.2143,55.8983
531,Garradd (C/2009 P1),2012-Mar-05 04:30,2455991.6875,8.8,*,4.5,,218.62186,68.85872,218.67657,68.79994,-181.205,82.32293,333.448615,37.368144,157.89,-289.07,-456627.09,268949.267,342.409,21.2965058665,1.644,0.236,10.501,,92.94505,,390106.2,*,,,,,,56.23,0.0,,,160.4108,40.6296,1.837822972699,12.2915495,1.2659725439688,0.2170008,10.52877259,31.0803669,50.7621758,108.3628,/L,30.8064,77.8,87.2286,40.8423,236.336,82.242,-14.15733,UMi,66.185437,149.926509,70.9597473,,,109.97923,45.59474,10.2168531245,0.000354,0.092,0.087,0.093,0.086,-22.897,0.0250827,0.127,163.0922,1.2e-05,0.4,1.44,0.001088,46.5665,6.718067879,30.8066,157.2067,55.8936
532,Garradd (C/2009 P1),2012-Mar-05 04:40,2455991.694444444,8.8,*,4.5,,218.59862,68.86254,218.65336,68.80375,-181.189,82.25914,334.015082,36.573137,167.94,-283.28,-456735.24,268953.326,342.419,21.4636288481,1.674,0.24,10.502,,92.94581,,390121.4,*,,,,,,56.2,0.0,,,160.4091,40.6263,1.837872272475,12.2922744,1.26597342902249,0.2242981,10.52877995,31.0799503,50.7519226,108.3671,/L,30.8047,77.8,87.294,40.8398,236.305,82.221,-14.16239,UMi,66.185437,149.9075085,70.9529293,,,109.992237,45.596184,10.3835507662,0.000354,0.092,0.087,0.093,0.086,-22.885,0.0250835,0.127,163.0887,1.2e-05,0.4,1.44,0.001088,46.5701,6.886737877,30.8049,157.1992,55.8888
533,Garradd (C/2009 P1),2012-Mar-05 04:50,2455991.701388889,8.8,*,4.5,,218.57538,68.86637,218.63016,68.80755,-181.174,82.19761,334.609955,35.794649,177.73,-277.18,-456843.4,268957.372,342.429,21.6307518296,1.706,0.245,10.502,,92.94658,,390136.6,*,,,,,,56.16,0.0,,,160.4074,40.6229,1.837921575158,12.2929993,1.2659743428856,0.2313672,10.52878756,31.0795336,50.7420399,108.3713,/L,30.8029,77.7,87.359,40.8373,236.273,82.2,-14.16746,UMi,66.185437,149.8885226,70.9461115,,,110.005242,45.597625,10.5502485132,0.000354,0.092,0.087,0.093,0.086,-22.874,0.0250843,0.127,163.0853,1.2e-05,0.4,1.44,0.001088,46.5736,7.055408005,30.8032,157.1916,55.8841
534,Garradd (C/2009 P1),2012-Mar-05 05:00,2455991.708333333,8.8,*,4.5,,218.55213,68.87019,218.60695,68.81136,-181.16,82.13832,335.232013,35.033548,187.26,-270.76,-456951.56,268961.406,342.439,21.797874811,1.737,0.249,10.502,,92.94734,,390151.7,*,,,,,,56.13,0.0,,,160.4057,40.6196,1.837970880746,12.293724,1.26597528464853,0.238211,10.52879539,31.079117,50.7325497,108.3755,/L,30.8012,77.7,87.4236,40.8349,236.242,82.179,-14.17253,UMi,66.185437,149.869551,70.9392939,,,110.018246,45.599063,10.7169463566,0.000354,0.092,0.087,0.093,0.086,-22.862,0.025085,0.127,163.0819,1.2e-05,0.4,1.44,0.001088,46.5772,7.224078267,30.8015,157.184,55.8793
535,Garradd (C/2009 P1),2012-Mar-05 05:10,2455991.715277778,8.8,*,4.5,,218.52889,68.87401,218.58374,68.81516,-181.146,82.08125,335.88009,34.290678,196.51,-264.05,-457059.72,268965.429,342.449,21.9649977925,1.77,0.254,10.502,,92.9481,,390166.8,*,,,,,,56.1,0.0,,,160.4039,40.6163,1.83802018924,12.2944487,1.26597625341368,0.2448326,10.52880344,31.0787003,50.7234732,108.3797,/L,30.7995,77.7,87.4878,40.8324,236.21,82.158,-14.1776,UMi,66.185437,149.8505935,70.9324764,,,110.031248,45.600499,10.8836442873,0.000354,0.092,0.087,0.093,0.086,-22.85,0.0250858,0.127,163.0785,1.2e-05,0.4,1.44,0.001088,46.5808,7.392748669,30.7998,157.1765,55.8746
536,Garradd (C/2009 P1),2012-Mar-05 05:20,2455991.722222222,8.8,*,4.5,,218.50564,68.87782,218.56052,68.81896,-181.134,82.02636,336.553074,33.566858,205.5,-257.05,-457167.88,268969.44,342.459,22.1321207739,1.803,0.259,10.502,,92.94886,,390181.9,*,,,,,,56.07,0.0,,,160.4022,40.613,1.838069500639,12.2951733,1.2659772482972,0.2512357,10.52881172,31.0782837,50.7148308,108.3839,/L,30.7978,77.6,87.5515,40.8299,236.179,82.137,-14.18267,UMi,66.185437,149.8316495,70.9256592,,,110.044249,45.601931,11.0503422962,0.000354,0.092,0.087,0.093,0.086,-22.838,0.0250865,0.127,163.0751,1.2e-05,0.4,1.44,0.001088,46.5843,7.561419215,30.7981,157.169,55.8699
537,Garradd (C/2009 P1),2012-Mar-05 05:30,2455991.729166667,8.8,*,4.5,,218.48239,68.88163,218.53731,68.82275,-181.122,81.9736,337.249897,32.862887,214.21,-249.76,-457276.05,268973.441,342.469,22.2992437552,1.837,0.263,10.502,,92.94962,,390197.0,*,,,,,,56.04,0.0,,,160.4005,40.6097,1.838118814943,12.2958978,1.2659782684307,0.2574244,10.5288202,31.077867,50.7066422,108.3881,/L,30.7961,77.6,87.6149,40.8275,236.147,82.116,-14.18774,UMi,66.185438,149.8127189,70.9188421,,,110.057249,45.603361,11.2170403738,0.000354,0.092,0.087,0.093,0.086,-22.826,0.0250873,0.127,163.0717,1.2e-05,0.4,1.44,0.001088,46.5879,7.730089913,30.7964,157.1614,55.8651
538,Garradd (C/2009 P1),2012-Mar-05 05:40,2455991.736111111,8.8,*,4.5,,218.45913,68.88544,218.51409,68.82654,-181.112,81.92294,337.969527,32.17954,222.64,-242.2,-457384.23,268977.431,342.478,22.4663667365,1.872,0.268,10.502,,92.95037,,390212.1,*,,,,,,56.01,0.0,,,160.3988,40.6063,1.838168132152,12.2966222,1.26597931296298,0.2634031,10.52882889,31.0774503,50.6989262,108.3922,/L,30.7944,77.6,87.6777,40.825,236.116,82.095,-14.19281,UMi,66.185438,149.7938011,70.9120253,,,110.070247,45.604787,11.3837385109,0.000354,0.092,0.087,0.093,0.086,-22.814,0.0250881,0.127,163.0683,1.2e-05,0.4,1.44,0.001088,46.5915,7.898760771,30.7947,157.1539,55.8604
539,Garradd (C/2009 P1),2012-Mar-05 05:50,2455991.743055556,8.8,*,4.5,,218.43588,68.88925,218.49087,68.83034,-181.102,81.87432,338.710967,31.517569,230.79,-234.37,-457492.41,268981.412,342.488,22.6334897178,1.907,0.273,10.502,,92.95113,,390227.1,*,,,,,,55.97,0.0,,,160.397,40.603,1.838217452265,12.2973465,1.26598038106167,0.2691767,10.52883777,31.0770336,50.6917005,108.3964,/L,30.7927,77.6,87.74,40.8226,236.084,82.074,-14.19787,UMi,66.185438,149.774896,70.9052086,,,110.083244,45.60621,11.5504366977,0.000354,0.092,0.087,0.093,0.086,-22.802,0.0250888,0.127,163.0649,1.2e-05,0.4,1.44,0.001088,46.595,8.067431797,30.793,157.1463,55.8557
540,Garradd (C/2009 P1),2012-Mar-05 06:00,2455991.75,8.8,*,4.5,,218.41262,68.89306,218.46765,68.83412,-181.094,81.82769,339.473248,30.877705,238.65,-226.29,-457600.6,268985.382,342.498,22.800612699,1.942,0.278,10.502,,92.95188,,390242.1,*,,,,,,55.94,0.0,,,160.3953,40.5997,1.838266775281,12.2980707,1.26598147191484,0.2747506,10.52884685,31.076617,50.684982,108.4006,/L,30.7911,77.5,87.8018,40.8201,236.053,82.054,-14.20294,UMi,66.185438,149.7560032,70.898392,,,110.09624,45.60763,11.7171349246,0.000354,0.092,0.087,0.093,0.086,-22.791,0.0250896,0.127,163.0614,1.2e-05,0.4,1.44,0.001088,46.5986,8.236103,30.7913,157.1388,55.8509
541,Garradd (C/2009 P1),2012-Mar-05 06:10,2455991.756944444,8.8,*,4.5,,218.38935,68.89686,218.44442,68.83791,-181.087,81.78301,340.255423,30.260657,246.21,-217.95,-457708.8,268989.343,342.508,22.9677356802,1.977,0.284,10.502,,92.95263,,390257.2,*,,,,,,55.91,0.0,,,160.3936,40.5964,1.838316101202,12.2987949,1.26598258473258,0.2801305,10.5288561,31.0762002,50.6787868,108.4048,/L,30.7894,77.5,87.8631,40.8177,236.021,82.033,-14.20801,UMi,66.185438,149.7371222,70.8915756,,,110.109235,45.609046,11.8838331821,0.000354,0.092,0.087,0.093,0.086,-22.779,0.0250903,0.127,163.058,1.2e-05,0.39,1.44,0.001088,46.6022,8.404774391,30.7896,157.1312,55.8462
542,Garradd (C/2009 P1),2012-Mar-05 06:20,2455991.763888889,8.8,*,4.5,,218.36609,68.90067,218.42119,68.84169,-181.082,81.7402,341.056565,29.66711,253.48,-209.37,-457817.01,268993.295,342.518,23.1348586614,2.013,0.289,10.502,,92.95338,,390272.1,*,,,,,,55.88,0.0,,,160.3919,40.5931,1.838365430026,12.2995189,1.26598371874859,0.2853223,10.52886553,31.0757835,50.6731298,108.4089,/L,30.7877,77.5,87.9238,40.8152,235.99,82.012,-14.21308,UMi,66.185438,149.7182528,70.8847593,,,110.12223,45.61046,12.0505314602,0.000354,0.092,0.087,0.093,0.086,-22.767,0.0250911,0.127,163.0546,1.2e-05,0.39,1.44,0.001088,46.6057,8.573445981,30.7879,157.1237,55.8415
543,Garradd (C/2009 P1),2012-Mar-05 06:30,2455991.770833333,8.8,*,4.5,,218.34282,68.90447,218.39796,68.84548,-181.078,81.69921,341.875762,29.097725,260.44,-200.55,-457925.23,268997.239,342.528,23.3019816425,2.048,0.294,10.502,,92.95413,,390287.1,*,,,,,,55.85,0.0,,,160.3901,40.5897,1.838414761752,12.3002429,1.26598487322158,0.2903326,10.52887513,31.0753668,50.6680247,108.4131,/L,30.786,77.4,87.984,40.8128,235.958,81.991,-14.21815,UMi,66.185438,149.6993947,70.877943,,,110.135224,45.611869,12.2172297493,0.000354,0.092,0.087,0.093,0.086,-22.755,0.0250919,0.127,163.0512,1.2e-05,0.39,1.44,0.001088,46.6093,8.742117783,30.7863,157.1162,55.8368
544,Garradd (C/2009 P1),2012-Mar-05 06:40,2455991.777777778,8.8,*,4.5,,218.31955,68.90826,218.37472,68.84926,-181.076,81.65997,342.712115,28.55314,267.09,-191.51,-458033.46,269001.174,342.538,23.4691046236,2.083,0.299,10.502,,92.95488,,390302.1,*,,,,,,55.82,0.0,,,160.3884,40.5864,1.838464096382,12.3009668,1.26598604743681,0.2951681,10.5288849,31.0749501,50.6634845,108.4172,/L,30.7843,77.4,88.0435,40.8103,235.927,81.97,-14.22323,UMi,66.185438,149.6805475,70.8711268,,,110.148218,45.613276,12.3839280394,0.000354,0.092,0.087,0.093,0.086,-22.743,0.0250926,0.127,163.0478,1.2e-05,0.39,1.44,0.001088,46.6129,8.910789808,30.7846,157.1086,55.832
545,Garradd (C/2009 P1),2012-Mar-05 06:50,2455991.784722222,8.8,*,4.5,,218.29627,68.91206,218.35148,68.85303,-181.076,81.6224,343.564732,28.033969,273.42,-182.26,-458141.7,269005.1,342.548,23.6362276046,2.118,0.304,10.502,,92.95563,,390317.0,*,,,,,,55.79,0.0,,,160.3867,40.5831,1.838513433914,12.3016906,1.26598724070739,0.2998359,10.52889482,31.0745334,50.6595208,108.4214,/L,30.7827,77.4,88.1024,40.8079,235.895,81.949,-14.2283,UMi,66.185438,149.6617109,70.8643105,,,110.161212,45.614679,12.550626321,0.000354,0.092,0.087,0.093,0.086,-22.731,0.0250934,0.127,163.0443,1.2e-05,0.39,1.44,0.001088,46.6165,9.07946207,30.7829,157.1011,55.8273
546,Garradd (C/2009 P1),2012-Mar-05 07:00,2455991.791666667,8.8,*,4.5,,218.27299,68.91585,218.32824,68.85681,-181.077,81.58643,344.432729,27.540799,279.43,-172.79,-458249.96,269009.019,342.557,23.8033505856,2.153,0.309,10.502,,92.95638,,390331.9,*,,,,,,55.75,0.0,,,160.385,40.5798,1.838562774348,12.3024143,1.26598845237568,0.3043435,10.5289049,31.0741166,50.6561443,108.4255,/L,30.781,77.3,88.1607,40.8054,235.864,81.928,-14.23337,UMi,66.185438,149.6428845,70.8574942,,,110.174206,45.616078,12.7173245841,0.000354,0.092,0.087,0.093,0.086,-22.719,0.0250942,0.127,163.0409,1.2e-05,0.39,1.44,0.001088,46.62,9.248134585,30.7812,157.0936,55.8226
547,Garradd (C/2009 P1),2012-Mar-05 07:10,2455991.798611111,8.8,*,4.5,,218.24971,68.91965,218.30499,68.86058,-181.08,81.55199,345.315224,27.074191,285.11,-163.13,-458358.24,269012.931,342.567,23.9704735666,2.187,0.314,10.502,,92.95712,,390346.8,*,,,,,,55.72,0.0,,,160.3832,40.5765,1.838612117683,12.303138,1.26598968181456,0.3086986,10.52891513,31.0736999,50.6533644,108.4297,/L,30.7793,77.3,88.2184,40.803,235.832,81.907,-14.23845,UMi,66.185438,149.6240681,70.8506777,,,110.187199,45.617474,12.8840228192,0.000354,0.092,0.087,0.093,0.086,-22.707,0.0250949,0.127,163.0375,1.2e-05,0.39,1.44,0.001088,46.6236,9.416807366,30.7796,157.0861,55.8178
548,Garradd (C/2009 P1),2012-Mar-05 07:20,2455991.805555556,8.8,*,4.5,,218.22642,68.92344,218.28174,68.86436,-181.085,81.519,346.211337,26.63468,290.46,-153.28,-458466.53,269016.834,342.577,0.1375965475,2.22,0.318,10.502,,92.95786,,390361.7,*,,,,,,55.69,0.0,,,160.3815,40.5732,1.838661463921,12.3038615,1.2659909284286,0.3129093,10.52892549,31.0732831,50.6511895,108.4338,/L,30.7776,77.3,88.2754,40.8006,235.801,81.886,-14.24352,UMi,66.185438,149.6052614,70.8438611,,,110.200193,45.618867,13.0507210165,0.000354,0.092,0.087,0.093,0.086,-22.695,0.0250957,0.127,163.0341,1.2e-05,0.39,1.44,0.001088,46.6272,9.585480429,30.7779,157.0785,55.8131
549,Garradd (C/2009 P1),2012-Mar-05 07:30,2455991.8125,8.8,*,4.5,,218.20312,68.92723,218.25849,68.86813,-181.092,81.48736,347.120189,26.222772,295.48,-143.26,-458574.85,269020.731,342.587,0.3047195284,2.252,0.323,10.502,,92.95861,,390376.6,*,,,,,,55.66,0.0,,,160.3798,40.5698,1.838710813059,12.304585,1.26599219165528,0.316984,10.528936,31.0728664,50.6496266,108.4379,/L,30.776,77.3,88.3317,40.7981,235.769,81.865,-14.2486,UMi,66.185438,149.5864641,70.8370443,,,110.213188,45.620256,13.2174191664,0.000354,0.092,0.087,0.093,0.086,-22.683,0.0250965,0.127,163.0306,1.2e-05,0.39,1.44,0.001088,46.6307,9.754153791,30.7762,157.071,55.8084
550,Garradd (C/2009 P1),2012-Mar-05 07:40,2455991.819444444,8.8,*,4.5,,218.17982,68.93102,218.23523,68.8719,-181.102,81.457,348.040898,25.838943,300.14,-133.07,-458683.18,269024.622,342.597,0.4718425093,2.282,0.327,10.503,,92.95935,,390391.4,*,,,,,,55.63,0.0,,,160.3781,40.5665,1.838760165098,12.3053083,1.26599347096603,0.3209312,10.52894664,31.0724496,50.6486817,108.4421,/L,30.7743,77.2,88.3873,40.7957,235.737,81.844,-14.25368,UMi,66.185438,149.5676758,70.8302271,,,110.226183,45.621642,13.3841172597,0.000354,0.092,0.087,0.093,0.086,-22.671,0.0250972,0.127,163.0272,1.2e-05,0.39,1.44,0.001088,46.6343,9.922827468,30.7746,157.0635,55.8037
551,Garradd (C/2009 P1),2012-Mar-05 07:50,2455991.826388889,8.8,*,4.5,,218.15652,68.9348,218.21196,68.87567,-181.113,81.42783,348.972578,25.483639,304.46,-122.72,-458791.53,269028.505,342.607,0.6389654901,2.312,0.331,10.503,,92.96009,,390406.3,*,,,,,,55.6,0.0,,,160.3764,40.5632,1.838809520037,12.3060316,1.26599476586728,0.3247598,10.52895741,31.0720328,50.6483595,108.4462,/L,30.7727,77.2,88.4423,40.7933,235.706,81.823,-14.25876,UMi,66.185438,149.5488964,70.8234096,,,110.239178,45.623024,13.5508152868,0.000354,0.092,0.087,0.093,0.086,-22.659,0.025098,0.127,163.0238,1.2e-05,0.4,1.44,0.001088,46.6378,10.091501479,30.7729,157.056,55.7989
552,Garradd (C/2009 P1),2012-Mar-05 08:00,2455991.833333333,8.8,*,4.5,,218.13321,68.93859,218.18869,68.87943,-181.127,81.39975,349.914343,25.157276,308.42,-112.23,-458899.91,269032.382,342.617,0.8060884709,2.339,0.335,10.503,,92.96082,,390421.1,*,,,,,,55.57,0.0,,,160.3746,40.5599,1.838858877877,12.3067548,1.26599607590143,0.3284789,10.5289683,31.071616,50.6486636,108.4503,/L,30.771,77.2,88.4965,40.7909,235.674,81.802,-14.26384,UMi,66.185438,149.5301255,70.8165916,,,110.252175,45.624402,13.7175132387,0.000354,0.092,0.087,0.093,0.086,-22.647,0.0250988,0.127,163.0203,1.2e-05,0.4,1.44,0.001088,46.6414,10.26017584,30.7713,157.0484,55.7942
553,Garradd (C/2009 P1),2012-Mar-05 08:10,2455991.840277778,8.8,*,4.5,,218.10989,68.94237,218.16541,68.8832,-181.143,81.37267,350.865298,24.860235,312.02,-101.61,-459008.32,269036.254,342.627,0.9732114516,2.365,0.339,10.503,,92.96156,,390435.9,*,,,,,,55.53,0.0,,,160.3729,40.5566,1.838908238616,12.3074779,1.2659974006477,0.3320977,10.52897932,31.0711992,50.6495962,108.4544,/L,30.7693,77.1,88.55,40.7884,235.643,81.781,-14.26892,UMi,66.185438,149.5113628,70.8097731,,,110.265172,45.625777,13.8842111062,0.000354,0.092,0.087,0.093,0.086,-22.635,0.0250996,0.127,163.0169,1.19e-05,0.4,1.44,0.001088,46.645,10.428850572,30.7696,157.0409,55.7895
554,Garradd (C/2009 P1),2012-Mar-05 08:20,2455991.847222222,8.8,*,4.5,,218.08657,68.94616,218.14213,68.88696,-181.161,81.3465,351.824546,24.592868,315.26,-90.87,-459116.74,269040.119,342.637,1.1403344323,2.389,0.343,10.503,,92.9623,,390450.7,*,,,,,,55.5,0.0,,,160.3712,40.5532,1.838957602255,12.3082009,1.26599873972295,0.3356257,10.52899046,31.0707824,50.6511585,108.4585,/L,30.7677,77.1,88.6029,40.786,235.611,81.761,-14.27401,UMi,66.185438,149.4926082,70.802954,,,110.278171,45.627149,14.0509088805,0.000354,0.092,0.087,0.093,0.086,-22.623,0.0251003,0.127,163.0135,1.19e-05,0.4,1.44,0.001088,46.6485,10.597525692,30.768,157.0334,55.7848
555,Garradd (C/2009 P1),2012-Mar-05 08:30,2455991.854166667,8.8,*,4.5,m,218.06324,68.94994,218.11884,68.89073,-181.181,81.32114,352.791184,24.355489,318.13,-80.02,-459225.2,269043.978,342.647,1.3074574129,2.41,0.346,10.503,,92.96303,,390465.5,*,,,,,,55.47,0.0,,,160.3695,40.5499,1.839006968793,12.3089239,1.26600009278247,0.3390726,10.52900171,31.0703656,50.6533504,108.4626,/L,30.766,77.1,88.6549,40.7836,235.579,81.74,-14.27909,UMi,66.185438,149.4738614,70.7961342,,,110.291171,45.628517,14.2176065529,0.000354,0.092,0.087,0.093,0.086,-22.611,0.0251011,0.127,163.01,1.19e-05,0.4,1.44,0.001087,46.6521,10.766201221,30.7663,157.0259,55.78
556,Garradd (C/2009 P1),2012-Mar-05 08:40,2455991.861111111,8.8,*,4.5,m,218.03991,68.95372,218.09555,68.89449,-181.204,81.29648,353.764303,24.148378,320.63,-69.08,-459333.69,269047.832,342.657,1.4745803936,2.43,0.348,10.503,,92.96377,,390480.2,*,,,,,,55.44,0.0,,,160.3678,40.5466,1.839056338229,12.3096467,1.26600145952057,0.3424483,10.52901308,31.0699488,50.6561703,108.4667,/L,30.7644,77.1,88.7063,40.7812,235.548,81.719,-14.28418,UMi,66.185438,149.4551222,70.7893137,,,110.304173,45.629882,14.3843041149,0.000354,0.092,0.087,0.093,0.086,-22.599,0.0251019,0.127,163.0066,1.19e-05,0.4,1.44,0.001087,46.6557,10.934877178,30.7647,157.0184,55.7753
557,Garradd (C/2009 P1),2012-Mar-05 08:50,2455991.868055556,8.8,*,4.5,m,218.01656,68.9575,218.07225,68.89825,-181.229,81.27244,354.742991,23.971781,322.75,-58.06,-459442.2,269051.681,342.667,1.6417033741,2.446,0.351,10.503,,92.9645,,390495.0,*,,,,,,55.41,0.0,,,160.366,40.5433,1.839105710564,12.3103695,1.26600283967124,0.3457626,10.52902456,31.069532,50.6596158,108.4708,/L,30.7628,77.0,88.7569,40.7787,235.516,81.698,-14.28927,UMi,66.185438,149.4363903,70.7824922,,,110.317176,45.631243,14.5510015582,0.000354,0.092,0.087,0.093,0.086,-22.587,0.0251027,0.127,163.0031,1.19e-05,0.4,1.44,0.001087,46.6592,11.103553583,30.763,157.0108,55.7706
558,Garradd (C/2009 P1),2012-Mar-05 09:00,2455991.875,8.8,*,4.5,m,217.99321,68.96128,218.04894,68.90201,-181.257,81.2489,355.72633,23.825906,324.5,-46.96,-459550.75,269055.524,342.676,1.8088263547,2.46,0.353,10.503,,92.96523,,390509.7,*,,,,,,55.38,0.0,,,160.3643,40.54,1.839155085797,12.3110922,1.26600423300858,0.3490256,10.52903614,31.0691151,50.663683,108.4749,/L,30.7611,77.0,88.8068,40.7763,235.484,81.677,-14.29436,UMi,66.185438,149.4176656,70.7756698,,,110.330181,45.632601,14.717698875,0.000354,0.092,0.087,0.093,0.086,-22.575,0.0251034,0.127,162.9997,1.19e-05,0.4,1.44,0.001087,46.6628,11.272230458,30.7614,157.0033,55.7659
559,Garradd (C/2009 P1),2012-Mar-05 09:10,2455991.881944444,8.8,*,4.5,m,217.96985,68.96506,218.02562,68.90577,-181.287,81.22577,356.713397,23.710922,325.86,-35.82,-459659.34,269059.362,342.686,1.9759493352,2.471,0.354,10.503,,92.96596,,390524.4,*,,,,,,55.34,0.0,,,160.3626,40.5367,1.839204463928,12.3118148,1.26600563934734,0.3522475,10.52904784,31.0686983,50.6683669,108.479,/L,30.7595,77.0,88.8559,40.7739,235.453,81.656,-14.29945,UMi,66.185438,149.3989478,70.7688464,,,110.343189,45.633955,14.8843960572,0.000354,0.092,0.087,0.093,0.086,-22.563,0.0251042,0.127,162.9963,1.19e-05,0.4,1.44,0.001087,46.6664,11.440907822,30.7598,156.9958,55.7611
560,Garradd (C/2009 P1),2012-Mar-05 09:20,2455991.888888889,8.8,*,4.5,m,217.94649,68.96883,218.0023,68.90953,-181.32,81.20294,357.703268,23.626965,326.84,-24.63,-459767.95,269063.195,342.696,2.1430723156,2.479,0.356,10.503,,92.96669,,390539.1,*,,,,,,55.31,0.0,,,160.3609,40.5334,1.839253844957,12.3125373,1.26600705854317,0.3554385,10.52905964,31.0682814,50.6736613,108.4831,/L,30.7578,77.0,88.9043,40.7715,235.421,81.635,-14.30455,UMi,66.185438,149.3802368,70.7620217,,,110.356198,45.635307,15.0510930976,0.000354,0.092,0.087,0.093,0.086,-22.551,0.025105,0.127,162.9928,1.19e-05,0.4,1.44,0.001087,46.6699,11.609585698,30.7581,156.9883,55.7564
561,Garradd (C/2009 P1),2012-Mar-05 09:30,2455991.895833333,8.8,*,4.5,m,217.92311,68.97261,217.97897,68.91328,-181.355,81.1803,358.695015,23.574129,327.44,-13.41,-459876.61,269067.023,342.706,2.3101952961,2.484,0.356,10.503,,92.96742,,390553.8,*,,,,,,55.28,0.0,,,160.3592,40.53,1.839303228882,12.3132597,1.26600849049295,0.3586091,10.52907155,31.0678646,50.6795587,108.4872,/L,30.7562,76.9,88.9519,40.7691,235.389,81.614,-14.30964,UMi,66.185438,149.3615325,70.7551959,,,110.369209,45.636655,15.2177899888,0.000354,0.092,0.087,0.093,0.086,-22.539,0.0251058,0.127,162.9894,1.19e-05,0.4,1.44,0.001087,46.6735,11.778264106,30.7565,156.9808,55.7517
562,Garradd (C/2009 P1),2012-Mar-05 09:40,2455991.902777778,8.8,*,4.5,m,217.89973,68.97638,217.95563,68.91704,-181.393,81.15775,359.687708,23.552472,327.65,-2.18,-459985.3,269070.847,342.716,2.4773182764,2.486,0.357,10.503,,92.96815,,390568.5,*,,,,,,55.25,0.0,,,160.3574,40.5267,1.839352615705,12.313982,1.26600993513499,0.3617693,10.52908357,31.0674477,50.6860506,108.4913,/L,30.7546,76.9,88.9989,40.7667,235.358,81.592,-14.31474,UMi,66.185439,149.3428345,70.7483686,,,110.382223,45.637999,15.384486724,0.000354,0.092,0.087,0.093,0.086,-22.527,0.0251066,0.127,162.9859,1.19e-05,0.4,1.44,0.001087,46.6771,11.946943068,30.7549,156.9732,55.7469
563,Garradd (C/2009 P1),2012-Mar-05 09:50,2455991.909722222,8.8,*,4.5,t,217.87634,68.98016,217.93228,68.92079,-181.433,81.13519,0.680416,23.562011,327.48,9.05,-460094.04,269074.665,342.726,2.6444412568,2.486,0.356,10.503,,92.96888,,390583.2,*,,,,,,55.22,0.0,,,160.3557,40.5234,1.839402005423,12.3147043,1.2660113924491,0.3649298,10.52909569,31.0670309,50.6931273,108.4953,/L,30.7529,76.9,89.045,40.7643,235.326,81.571,-14.31984,UMi,66.185439,149.324143,70.7415399,,,110.39524,45.639341,15.5511832964,0.000354,0.092,0.087,0.093,0.086,-22.515,0.0251073,0.127,162.9825,1.19e-05,0.4,1.44,0.001087,46.6806,-11.884377394,30.7532,156.9657,55.7422
